Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,Keyword Intents,URL,Traffic Change,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,Position Type,Keyword SERP Features (New),Keyword SERP Features (Lost)
ed murphy attorney,9,13,70,5,7.92,informational,https://www.tullylegal.com/attorneys/edward-murphy/,1,0,7.00,0.15,119,"[18,100,100,18,18,100,36,63,63,63,63,63]",2026-03-31,Organic,,Related searches
buffalo employment lawyers,4,0,40,14,2.39,commercial,https://www.tullylegal.com/buffalo-employment-law/,1,0,2.00,0.57,36200000,"[22,11,11,33,22,44,44,55,55,77,77,55]",2026-04-18,Organic,,
austin commercial litigation lawyer,2,0,40,1,0.00,commercial,https://www.tullylegal.com/locations/austin-tx?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Austin&utm_content=homepage,1,0,0.00,0.33,0,"[18,18,18,27,27,27,100,81,36,27,27,18]",2026-03-12,Local pack,,
rochester divorce lawyers,11,14,320,20,4.26,commercial,https://www.tullylegal.com/rochester-family/divorce-lawyer/,1,0,4.00,0.59,0,"[54,29,29,10,23,54,36,36,100,29,15,15]",2026-03-07,Organic,,
jury duty pay nyc,14,17,260,15,0.00,informational,https://www.tullylegal.com/resources/articles/new-york-increases-paid-jury-leave-understanding-nys-employer-compliance-responsibilities/,1,0,0.00,0,5130000,"[66,22,54,29,81,81,54,43,54,43,66,54]",2026-04-21,Organic,,
careers policy,7,0,50,23,2.41,"commercial, informational",https://www.tullylegal.com/resources/articles/what-federal-employees-need-to-know-about-the-new-schedule-policy-career-rule/,1,0,2.00,0.07,146,"[81,100,9,81,18,100,9,0,0,81,63,63]",2026-04-05,Organic,,
syracuse criminal defense lawyer,2,0,40,38,5.11,commercial,https://www.tullylegal.com/syracuse-criminal/,1,0,5.00,0.31,1340000,"[0,0,0,0,0,22,77,77,100,77,77,77]",2026-04-18,Organic,,
tulley rinkey,1,0,30,50,3.35,navigational,https://www.tullylegal.com/locations/austin-tx?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=Austin&utm_content=homepage,1,0,3.00,0.31,0,"[1,3,2,2,3,1,4,1,0,1,1,0]",2026-03-14,Local pack,,
tulley rinkey,2,0,30,50,3.35,navigational,https://www.tullylegal.com/attorneys/,1,0,3.00,0.31,0,"[1,3,2,2,3,1,4,1,0,1,1,0]",2026-03-14,Organic,,
tulley rinkey,3,0,30,50,3.35,navigational,https://www.tullylegal.com/contact/,1,0,3.00,0.31,0,"[1,3,2,2,3,1,4,1,0,1,1,0]",2026-03-14,Organic,,
steps of filing for divorce,5,0,30,36,1.52,informational,https://www.tullylegal.com/resources/articles/how-to-file-for-divorce-step-by-step-guide/,1,0,1.00,0.55,171,"[100,0,7,0,28,0,28,28,14,14,14,7]",2026-03-09,Organic,,
traffic violation defense law firm,4,0,40,0,0.00,informational,https://www.tullylegal.com/buffalo-criminal/traffic-lawyer/,1,0,0.00,0,163,"[14,71,100,71,28,71,100,100,100,14,0,0]",2026-03-25,Organic,,
commercial property lawyers near me,1,0,30,0,4.50,transactional,https://www.tullylegal.com/syracuse-real-estate/commercial/,1,0,4.00,0.72,187,"[9,9,9,9,9,9,9,9,52,23,9,9]",2026-03-25,Organic,,
denied security clearance for foreign contacts,1,0,50,8,5.62,informational,https://www.tullylegal.com/resources/articles/understanding-guideline-b-foreign-influence/,1,0,5.00,0.13,145,"[81,45,45,63,45,45,45,45,27,36,27,18]",2026-03-19,AI overview,,
family centered services,6,0,260,19,0.00,commercial,https://www.tullylegal.com/resources/articles/what-to-do-if-you-get-a-call-from-child-protective-services/,1,0,0.00,0.02,2790000000,"[65,81,81,100,100,65,65,65,81,65,53,65]",2026-04-28,People also ask,,
what does gray divorce mean,6,0,50,7,0.00,informational,https://www.tullylegal.com/resources/articles/what-is-gray-divorce-and-how-can-it-affect-assets-and-retirement-planning/,1,0,0.00,0.18,166,"[6,6,6,6,6,6,28,34,15,34,21,9]",2026-03-17,Organic,,
autism accommodations college,8,9,50,20,0.00,informational,https://www.tullylegal.com/resources/articles/can-college-students-get-accommodations-for-adhd-or-autism-an-overview-of-the-process/,1,0,0.00,0,10400000,"[21,28,35,35,28,21,35,50,50,35,35,35]",2026-03-25,Organic,,"Video Carousel, People also ask"
medical retirement from the army,9,40,70,19,2.35,informational,https://www.tullylegal.com/resources/articles/does-my-military-disability-qualify-for-retirement-pay/,1,0,2.00,0.01,140,"[65,0,0,100,0,0,43,3,0,53,0,0]",2026-04-08,Organic,,
protecting assets from spouse,1,0,40,6,4.85,informational,https://www.tullylegal.com/resources/articles/how-can-i-protect-my-assets-during-divorce/,1,0,4.00,0.49,79700000,"[44,77,100,100,44,33,22,22,22,22,22,22]",2026-04-09,AI overview,,
biggest dc law firms,3,0,40,45,3.63,"commercial, informational",https://www.tullylegal.com/locations/washington-dc/?utm_source=google&utm_medium=organic&utm_campaign=gbp&utm_term=WashingtonDC&utm_content=homepage,1,0,3.00,0.11,111,"[3,3,4,3,7,1,3,2,2,21,3,2]",2026-04-09,Local pack,,
albany mspb lawyers,1,0,40,6,0.00,informational,https://www.tullylegal.com/legal-services/federal-employment-law/merit-systems-protection-board-mspb/,1,0,0.00,0,2350,"[40,100]",2026-04-27,AI overview,,
whistleblower protection texas,9,0,90,10,1.41,informational,https://www.tullylegal.com/resources/articles/the-texas-whistleblower-act-a-basic-overview/,1,0,1.00,0.12,10600000,"[34,34,19,65,34,42,19,53,34,42,42,0]",2026-03-27,Organic,,
estate and trust planning lawyer new york,10,64,390,26,7.64,commercial,https://www.tullylegal.com/legal-services/estate-planning-elder-law/,1,0,7.00,0.1,0,"[0,0,1,1,1,76,100,30,76,8,6,8]",2026-03-14,Organic,,
mesothelioma litigation,13,0,480,46,0.00,informational,https://www.tullylegal.com/legal-services/mesothelioma/,1,0,0.00,0,1860000,"[26,39,26,9,26,48,72,48,59,48,88,72]",2026-04-15,Organic,,
philip hegseth,17,20,720,37,0.00,informational,https://www.tullylegal.com/our-firm/news/hegseths-younger-brother-is-serving-in-a-key-role-as-liaison-and-senior-adviser-inside-the-pentagon/,1,0.01,0.00,0,4860000,"[4,2,100,18,1,1,1,29,1,2,1,2]",2026-03-27,Organic,,People also ask
military awol,13,20,390,12,0.00,informational,https://www.tullylegal.com/resources/articles/when-does-awol-become-desertion/,1,0,0.00,0,2540000,"[10,16,20,20,10,24,20,100,30,20,24,30]",2026-04-02,Organic,,Short videos
labor law attorneys rochester,12,19,260,23,3.00,commercial,https://www.tullylegal.com/rochester-employment-law/,1,0,3.00,0.62,1420000,"[35,54,54,29,66,66,29,29,54,100,81,54]",2026-04-25,Organic,AI overview,
how long does probate take in ny,1,0,260,7,0.74,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,1,0,0.00,0.2,144,"[81,65,81,81,65,53,100,81,65,81,53,65]",2026-03-07,AI overview,,
buffalo traffic lawyer,7,8,50,4,7.68,commercial,https://www.tullylegal.com/buffalo-criminal/traffic-lawyer/,1,0,7.00,0.82,0,"[55,77,33,55,77,77,77,55,77,77,55,77]",2026-03-06,Organic,,Related searches
are new york divorce records public,7,19,90,33,0.92,informational,https://www.tullylegal.com/resources/articles/are-divorce-records-public-in-new-york/,1,0,0.00,0.18,131,"[64,78,78,64,64,78,64,50,78,100,28,28]",2026-03-30,Organic,,Discussions and forums
labor attorney westchester county,5,9,70,4,3.35,commercial,https://www.tullylegal.com/white-plains-employment-law/,1,0,3.00,0.81,0,"[33,33,33,33,33,33,23,33,33,23,23,33]",2026-03-08,Organic,,People also ask
evaluate the legaltech company coparenter on child custody tools,9,0,70,5,0.00,informational,https://www.tullylegal.com/resources/articles/from-chaos-to-compliance-what-to-know-about-tech-enabled-co-parenting-apps-in-new-york-state/,1,0,0.00,0,765,"[7,78,78,100,64,35,7]",2026-04-10,Organic,,
tully rinckey reviews,10,65,260,25,9.32,commercial,https://www.tullylegal.com/locations/austin-tx/,1,0,9.00,0.13,20000,"[82,100,66,82,66,66,66,66,66,53,35,53]",2026-04-21,Organic,,People also ask
tully rinckey reviews,11,45,260,25,9.32,commercial,https://www.tullylegal.com/page/9/?post_type=testimonial,1,0,9.00,0.13,20000,"[82,100,66,82,66,66,66,66,66,53,35,53]",2026-04-21,Organic,,People also ask
employee labor law attorney near me,3,0,90,11,5.26,transactional,https://www.tullylegal.com/virginia-employment-law/,1,0,5.00,0.53,201000000,"[19,26,15,19,26,26,100,80,34,26,19,15]",2026-04-06,Organic,,
who represents service members in military court,1,0,50,8,0.00,informational,https://www.tullylegal.com/legal-services/military-law/,1,0,0.00,0,177,"[71,100,71,100,71,42]",2026-04-23,AI overview,,
security clearance renewal,10,0,70,28,0.00,informational,https://www.tullylegal.com/resources/articles/what-triggers-a-security-clearance-reinvestigation/,1,0,0.00,0.01,0,"[23,28,23,10,23,10,17,28,12,12,12,23]",2026-03-10,Organic,,
karoline leavitt campaign finance,7,8,110,31,0.00,informational,https://www.tullylegal.com/our-firm/news/white-house-press-secretarys-campaign-took-illegal-donations-from-businesses-and-hasnt-returned-the-money/,1,0.01,0.00,0,1150000,"[28,35,53,100,28,28,12,12,5,7,7,5]",2026-04-04,Organic,,
life estate planning,1,0,30,32,2.15,informational,https://www.tullylegal.com/resources/articles/life-estate-deeds-in-estate-planning/,1,0,2.00,0.22,344000000,"[5,5,5,5,5,5,23,17,10,5,5,5]",2026-03-09,AI overview,,
cheap family law lawyers near me,12,0,260,50,4.88,transactional,https://www.tullylegal.com/albany-family/,1,0,4.00,0.87,0,"[16,8,4,4,13,10,5,30,81,6,6,4]",2026-03-11,Organic,,
best trust and estate attorneys near me,3,36,70,6,3.78,transactional,https://www.tullylegal.com/albany-trust-and-estates/,1,0,3.00,0.74,138,"[50,35,50,50,50,35,50,64,78,14,21,35]",2026-04-30,Organic,,
do new york state have the death penalty,6,7,50,14,0.00,informational,https://www.tullylegal.com/our-firm/news/why-doesnt-new-york-have-a-death-penalty/,1,0,0.00,0.33,298000000,"[1,2,2,1,1,1,1,1,2,1,1,0]",2026-03-19,Organic,,People also ask
special education attorney,30,0,1600,51,3.30,commercial,https://www.tullylegal.com/buffalo-special-education/,1,0,3.00,0.27,161000000,"[79,79,79,41,54,41,41,54,79,100,66,79]",2026-03-31,Organic,,
union executive order,39,0,3600,43,0.00,informational,https://www.tullylegal.com/our-firm/news/executive-order-narrows-scope-labor-negotiations-federal-agencies/,1,0,0.00,0,336000000,"[0,0,3,0,100,0,0,0,0,0,0,0]",2026-04-30,Organic,,
504 lawyer,1,0,90,6,1.51,informational,https://www.tullylegal.com/resources/articles/when-do-i-need-a-special-education-lawyer/,1,0,1.00,0.09,17500000,"[28,100,1,3,1,18,1,5,8,8,8,8]",2026-04-01,AI overview,,
college accommodations for adhd,4,7,70,27,0.00,informational,https://www.tullylegal.com/resources/articles/can-college-students-get-accommodations-for-adhd-or-autism-an-overview-of-the-process/,1,0,0.00,0,4870000,"[1,0,0,1,0,0,1,2,1,3,2,1]",2026-03-10,Organic,,"Video Carousel, People also ask"
userra complaint,1,0,90,23,2.32,informational,https://www.tullylegal.com/new-york-employment-law/your-rights-under-userra/,1,0,2.00,0.13,117,"[33,33,33,42,42,42,66,42,52,33,33,33]",2026-04-30,People also ask,,
new york gun charges penalties,1,0,50,11,0.00,informational,https://www.tullylegal.com/resources/articles/penalties-and-punishments-for-weapons-charges-in-new-york/,1,0,0.00,0,43600000,"[7,100,100,28,28,14,14]",2026-04-12,AI overview,,
new york gun charges penalties,9,0,50,11,0.00,informational,https://www.tullylegal.com/resources/articles/penalties-and-punishments-for-weapons-charges-in-new-york/,1,0,0.00,0,43600000,"[7,100,100,28,28,14,14]",2026-04-12,Organic,,
real estate lawyer midtown ny,4,0,50,18,0.00,commercial,https://www.tullylegal.com/locations/manhattan-ny/legal-services/real-estate/,1,0,0.00,0,125,[100],2026-04-22,Organic,,
employment law news texas,9,0,70,10,0.00,informational,https://www.tullylegal.com/resources/articles/working-from-home-in-texas-what-federal-and-texas-state-labor-laws-apply-to-remote-employees/,1,0,0.00,0,12400000,"[7,100,28,64]",2026-04-01,Organic,,
real estate foreclosure attorney,13,0,320,24,7.55,commercial,https://www.tullylegal.com/washington-d-c-real-estate-law-litigation/washington-d-c-foreclosure-lawyer/,1,0,7.00,0.06,0,"[66,81,81,44,44,66,66,54,28,28,44,66]",2026-03-08,Organic,,
lawyer for the military,6,15,70,48,15.93,informational,https://www.tullylegal.com/legal-services/military-law/,1,0,15.00,0.52,123,"[33,100,55,44,33,33,100,100,77,55,100,100]",2026-04-08,Organic,Short videos,
is an iep a legal document,8,11,140,3,0.00,informational,https://www.tullylegal.com/resources/articles/legal-considerations-for-developing-an-effective-individualized-education-program-iep/,1,0,0.00,0,0,"[53,53,53,43,43,34,28,34,65,65,43,28]",2026-03-14,Organic,,People also ask
litigation lawyers,28,0,2400,14,0.00,commercial,https://www.tullylegal.com/buffalo-litigation/,1,0,0.00,0,186,"[100,24,24,24,36,28,36,36,36,36,43,43]",2026-04-27,Organic,,
legalized weed federal,2,0,110,45,0.00,informational,https://www.tullylegal.com/resources/articles/what-rescheduling-of-marijuana-could-mean-for-federal-employees/,1,0,0.00,0,128000000,"[1,1,0,1,1,1,0,0,1,1,2,2]",2026-04-25,People also ask,,
gun crime lawyer near me,28,0,2400,3,12.23,transactional,https://www.tullylegal.com/syracuse-criminal/gun-lawyer/,1,0,12.00,0.77,204,"[0,0,0,1,1,0,54,44,19,19,12,19]",2026-04-24,Organic,,
the houston family tragedy,10,0,210,11,0.00,informational,https://www.tullylegal.com/our-firm/news/houston-tragedy-sparks-alarm-on-ding-dong-ditch-prompting-local-police-awareness/,1,0,0.00,0,139,"[0,0,0,0,0,0,0,100,24,16,1,1]",2026-04-02,Organic,,
interim top secret security clearance,10,26,70,18,0.00,informational,https://www.tullylegal.com/our-firm/news/interim-security-clearances-routine-risky/,1,0,0.00,0,146,"[52,41,52,41,41,41,41,41,41,29,29,29]",2026-03-26,Organic,,"People also ask, Things to know"
how long does probate take in new york,1,0,50,5,0.74,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,1,0,0.00,0.2,150,"[55,55,33,22,44,77,77,77,55,77,100,100]",2026-03-29,AI overview,,
neighbor dispute lawyer,16,27,390,6,5.18,commercial,https://www.tullylegal.com/buffalo-real-estate/property-disputes-lawyer/,1,0,5.00,0.33,0,"[100,15,23,23,44,66,81,100,54,66,44,36]",2026-03-10,Organic,,"Video Carousel, People also ask"
security clearance denial lawyer,4,0,30,9,9.06,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/,1,0,9.00,0.48,1490000,"[40,40,40,40,40,40,100,100,100,80,80,80]",2026-04-30,Organic,,
find a ucmj lawyer for consultation,9,0,50,40,0.00,informational,https://www.tullylegal.com/legal-services/military-law/court-martial-ucmj-representation/,1,0,0.00,0,150,"[14,100,100,100,100,100,100]",2026-03-12,Organic,,
lawyers that specialize in drug cases near me,9,0,90,6,0.00,transactional,https://www.tullylegal.com/buffalo-criminal/drug-lawyer/,1,0,0.00,0.86,0,"[6,6,6,6,6,12,100,81,28,21,15,21]",2026-03-17,Organic,,
surrogate court in new york,3,0,110,39,4.19,navigational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,1,0,4.00,0.04,6670000,"[0,0,0,0,0,0,0,0,0,0,100,0]",2026-04-08,People also ask,,
medical retirement army pay,9,0,70,18,0.00,informational,https://www.tullylegal.com/resources/articles/does-my-military-disability-qualify-for-retirement-pay/,1,0,0.00,0.01,139,"[0,14,14,19,9,14,14,19,14,66,100,66]",2026-03-07,Organic,,
e quip clearance,7,9,40,30,0.00,informational,https://www.tullylegal.com/resources/articles/e-qip-vs-eapp-whats-the-difference/,1,0,0.00,0.09,17400000,"[28,14,14,100,100,100,100,100,100,0,71,0]",2026-03-25,Organic,,People also ask
albany security clearance law firm,4,0,40,11,0.00,informational,https://www.tullylegal.com/,1,0,0.00,0,4280000,"[60,100]",2026-04-27,Organic,,
what does security clearance mean,18,24,390,52,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/security-clearance-faq/,1,0,0.00,0,160000000,"[59,88,100,26,21,26,26,39,26,21,21,21]",2026-04-15,Organic,,
gray divorce meaning,13,43,1000,34,0.02,informational,https://www.tullylegal.com/resources/articles/what-is-gray-divorce-and-how-can-it-affect-assets-and-retirement-planning/,1,0,0.00,0.26,131000000,"[5,3,4,4,13,1,10,15,7,13,8,7]",2026-04-21,Organic,,
residential custody meaning,1,0,90,2,1.14,informational,https://www.tullylegal.com/resources/articles/understanding-residential-and-legal-custody-in-new-york/,1,0,1.00,0.05,130,"[52,41,100,64,64,41,64,52,64,52,23,29]",2026-04-25,AI overview,,
criminal defense lawyer syracuse ny,6,8,140,11,5.11,commercial,https://www.tullylegal.com/syracuse-criminal/,1,0,5.00,0.31,765000,"[34,65,26,34,80,65,42,26,100,53,19,26]",2026-03-26,Organic,,
what will disqualify you from federal employment,5,0,50,33,0.00,informational,https://www.tullylegal.com/resources/articles/what-happens-when-a-federal-employee-fails-a-background-check/,1,0,0.00,0,2110000,"[64,35,35,28,50,35,35,0,28,35,28,28]",2026-03-28,Organic,,
vincent laura,9,13,90,26,0.00,informational,https://www.tullylegal.com/attorneys/laura-vincent-esq/,1,0,0.00,0,54100000,"[42,42,42,42,33,42,42,42,100,66,19,19]",2026-04-08,Organic,,"Video Carousel, People also ask"
probate process in ny,8,13,90,14,0.88,informational,https://www.tullylegal.com/resources/articles/how-long-does-probate-take-in-new-york-state/,1,0,0.00,0.41,15300000,"[82,64,29,52,64,52,64,52,29,82,29,5]",2026-04-19,Organic,Video Carousel,
how long does sc clearance last,16,23,880,,0.00,informational,https://www.tullylegal.com/legal-services/security-clearance-representation/security-clearance-faq/,1,0.01,0.00,0,79300000,"[10,100,81,100,81,0,6,45,62,62,62,55]",2026-03-11,Organic,AI overview,People also ask
tully rinckey pllc albany ny,5,0,110,48,3.91,"navigational, transactional",https://www.tullylegal.com/albany-family/,1,0,3.00,0.26,104,"[52,42,66,80,100,52,52,42,42,42,42,33]",2026-04-25,Organic,,
heather tenney,9,10,50,19,0.00,informational,https://www.tullylegal.com/?attorney-tag=heather-tenney,1,0,0.00,0.33,48,"[78,35,35,28,78,28,28,35,21,35,35,14]",2026-03-15,Organic,See results about,
saratoga power of attorney lawyers,3,46,50,1,0.00,commercial,https://www.tullylegal.com/locations/saratoga-springs-ny/,1,0,0.00,0,0,"[0,14,14,35,28,35,100,100,50,21,14,14]",2026-03-07,Organic,,People also ask
military med board,6,8,70,12,0.00,informational,https://www.tullylegal.com/legal-services/military-law/medical-evaluation-boards/,1,0.01,0.00,0.33,429000000,"[64,64,78,78,50,35,50,35,78,14,14,14]",2026-04-13,Organic,Short videos,Video Carousel
